ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
6.640000000000000000e+02 3.880752628531664028e-02 2.160606029431424435e+00 2.531747908665296531e+00 1.458044521776701297e+00
1.824000000000000000e+03 2.341464528954234972e-02 3.436870273472844017e-01 3.845709958208811119e-01 2.730873622737273188e-01
6.048000000000000000e+03 1.285861249684099213e-02 8.442287411685898968e-02 9.237689650820690712e-02 7.120781324752706309e-02
2.157600000000000000e+04 6.807921404144805060e-03 2.162931153995418382e-02 2.311059613153011033e-02 1.925885576433981547e-02
8.123200000000000000e+04 3.508620745976671115e-03 5.871986365750419580e-03 6.127853346399836712e-03 5.476296006298064789e-03
3.145040000000000000e+05 1.783146039528325918e-03 1.503977526684122188e-03 1.604999833629387057e-03 1.342613911150211800e-03
