ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
7.200000000000000000e+02 3.726779962499649629e-02 1.273635445978274161e+00 1.011657799865690821e+00 1.577301702821513052e+00
2.640000000000000000e+03 1.946247360403807400e-02 8.758633025416704410e-01 6.105815255878541681e-01 1.156436649426329621e+00
1.010400000000000000e+04 9.948402116491736683e-03 6.835098222695552561e-01 4.793216771037464574e-01 9.002923978151629036e-01
3.952800000000000000e+04 5.029763669028806776e-03 5.601585411722600494e-01 3.663964201719663305e-01 7.572222872192999610e-01
1.563600000000000000e+05 2.528932100652551192e-03 3.726849971610623480e-01 2.142963829029237988e-01 5.228129898044630020e-01
