ndof h L2-error-u-uh-B 
7.280000000000000000e+02 3.706246583305505826e-02 8.431412176711962303e+00
1.976000000000000000e+03 2.249606353329237571e-02 4.454320924839785256e+00
6.024000000000000000e+03 1.288420180075182907e-02 3.407640719462636358e+00
2.183200000000000000e+04 6.767889178183905154e-03 3.896514211978105546e+00
8.284000000000000000e+04 3.474401108295217203e-03 3.613282936864641304e+00
3.160560000000000000e+05 1.778762562521607558e-03 3.403925132665581721e+00
