ndof h L2-error-u-uh-B 
6.296000000000000000e+03 3.780845188985521715e-02 7.057506637925847315e+00
1.700000000000000000e+04 2.300894966542111481e-02 8.353765674352908732e+00
4.971200000000000000e+04 1.345521484651282344e-02 1.707410030623513819e+00
