ndof h L2-error-u-uh-B 
6.800000000000000000e+02 3.834824944236851774e-02 9.521272777936950149e+00
2.184000000000000000e+03 2.139802462554564466e-02 5.737340259808807907e+00
5.472000000000000000e+03 1.351845176089687926e-02 2.216145060851796966e+00
2.150400000000000000e+04 6.819309069874762187e-03 1.354804514200260934e+00
8.115200000000000000e+04 3.510349726885814842e-03 1.065943484044581613e+00
3.140160000000000000e+05 1.784531060440289500e-03 6.669923670012541939e-01
