ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.264000000000000000e+03 4.134883848149784741e-02 6.001661389023122961e-01 1.228165988800549863e-01 6.587590856910768844e-01
1.520000000000000000e+04 2.433321316961438094e-02 1.265886502793436841e-01 3.242578238671214863e-02 1.386543743830883635e-01
5.208800000000000000e+04 1.314475250840204182e-02 1.251076425105769330e-01 1.372885697165282526e-02 1.376845762360433822e-01
1.896320000000000000e+05 6.889146844544462647e-03 1.157681080912112415e-01 6.805341663193167391e-03 1.275026402582996043e-01
