L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
1.147766079455363908e+00 7.253544572731633888e-01 7.488796591255227675e+00 1.881798255243111173e-01 6.888658222892111160e-01 1.603859899898554559e-03 1.603859899898553779e-02 7.252284717820626225e-01 1.254940612394307708e-01 8.640000000000000000e+02 4.811252243246881555e-02 0.000000000000000000e+00
1.007434820305886713e+00 5.493344394725664381e-01 5.671508372941693743e+00 9.679939894458948479e-02 3.751299060635267524e-01 6.839920675446682294e-04 6.839920675446671886e-03 3.916766984768909055e-01 5.719102823431539140e-02 3.176000000000000000e+03 2.509428066142477959e-02 1.000000000000000000e+00
7.409642040532578022e-01 4.210478989975458552e-01 4.347036182306110774e+00 3.912100029453646766e-02 1.859468049219649421e-01 2.552508780369163377e-04 2.552508780369159257e-03 1.937130254011348585e-01 3.756978614849593862e-02 1.216800000000000000e+04 1.282051282051282007e-02 2.000000000000000000e+00
5.046363646637043177e-01 3.145114502187781880e-01 3.247119050126344497e+00 1.588463953015051972e-02 8.811922075223420359e-02 9.296304896259436593e-05 9.296304896259438219e-04 9.292694033850387725e-02 2.484400424078899577e-02 4.762400000000000000e+04 6.480403726175149558e-03 3.000000000000000000e+00
3.020609007853425343e-01 2.169454864817486894e-01 2.239816138661383516e+00 7.010601825936048706e-03 4.121948413596895205e-02 3.122988553676096660e-05 3.122988553676091781e-04 4.366574877140112082e-02 1.258589287611689214e-02 1.884240000000000000e+05 3.257968554942978264e-03 4.000000000000000000e+00
2.059118672461662525e-01 1.778130322200965896e-01 1.835799885444422186e+00 3.234339531217974260e-03 1.975181000843586818e-02 1.308674292926396572e-05 1.308674292926387424e-04 2.056490037681507621e-02 4.722592418247853301e-03 7.495760000000000000e+05 1.633454950396771377e-03 5.000000000000000000e+00
