ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
6.640000000000000000e+02 3.880752628531664028e-02 3.815269619372870236e-01 4.946318527544925070e-01 3.413258098103801319e-01
1.824000000000000000e+03 2.341464528954234972e-02 1.170600968707178335e-01 1.833362719885002490e-01 8.868514041349594146e-02
6.048000000000000000e+03 1.285861249684099213e-02 2.777236334770160839e-02 4.318986295004282466e-02 2.122473871917391827e-02
2.157600000000000000e+04 6.807921404144805060e-03 8.737302752503230477e-03 1.280803941058745142e-02 7.114937019362663380e-03
8.123200000000000000e+04 3.508620745976671115e-03 2.206303489888006633e-03 3.248124954842988767e-03 1.789264115782081450e-03
3.145040000000000000e+05 1.783146039528325918e-03 5.598087658742229456e-04 8.343549864132671903e-04 4.484944279819241169e-04
