ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
6.640000000000000000e+02 3.880752628531664028e-02 1.084465226625685563e+00 6.760858656808691469e-01 1.278565785802062704e+00
1.824000000000000000e+03 2.341464528954234972e-02 1.001297080312092413e+00 3.331915005495721394e-01 1.253529058093419746e+00
6.048000000000000000e+03 1.285861249684099213e-02 1.096090295984580631e+00 3.348694588520537696e-01 1.377049078011611360e+00
2.157600000000000000e+04 6.807921404144805060e-03 8.002906657403447976e-01 2.449341694663251523e-01 1.005360100838661896e+00
8.123200000000000000e+04 3.508620745976671115e-03 4.317812628217492787e-01 9.009717140923537149e-02 5.478904670390473131e-01
3.145040000000000000e+05 1.783146039528325918e-03 2.726953255041359436e-01 1.856830093881496266e-02 3.486815914069565370e-01
