ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.640000000000000000e+03 3.892494720807614800e-02 1.277703867175584984e-01 1.034951669742392305e-01 1.648226034372919091e-01
1.010400000000000000e+04 1.989680423298347337e-02 1.674309417597460645e-02 1.339514019926954340e-02 2.179866031750847880e-02
3.952800000000000000e+04 1.005952733805761355e-02 2.024986968527340246e-03 1.634810369680277488e-03 2.618800285024487206e-03
1.563600000000000000e+05 5.057864201305102385e-03 2.462003553834682802e-04 1.999426233714939548e-04 3.169664664060190180e-04
