L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
3.479035900174787810e-01 5.271182691842439816e-01 5.442141366712148098e+00 5.287572967401297890e-03 7.891600003389709003e-03 3.700870883562596688e-05 1.170318131825760430e-03 5.405666822217743139e-02 5.320259943470116021e-02 8.640000000000000000e+02 4.811252243246881555e-02 0.000000000000000000e+00
1.008849640883964921e-01 2.722567203998845775e-01 2.810867403143586962e+00 1.825011755316201809e-03 4.492194511987668976e-03 6.001849259902407659e-06 1.897951383428750057e-04 1.730930536654878837e-02 1.661521936704800362e-02 3.176000000000000000e+03 2.509428066142477959e-02 1.000000000000000000e+00
2.650014811653253477e-02 1.366775504218228909e-01 1.411103720995161792e+00 4.995431826990616875e-04 2.471069023995809463e-03 8.241389141880824992e-07 2.606156077212396080e-05 5.142850650332457182e-03 4.482466666327529665e-03 1.216800000000000000e+04 1.282051282051282007e-02 2.000000000000000000e+00
6.719530112717580529e-03 6.831546898915777377e-02 7.053112394435974153e-01 1.275193618882924007e-04 1.306876826267100097e-03 1.060449678147176282e-07 3.353436326937573362e-06 1.740398994318300427e-03 1.142273686973945901e-03 4.762400000000000000e+04 6.480403726175149558e-03 3.000000000000000000e+00
1.685919716239371114e-03 3.414391571356782673e-02 3.525129501082155392e-01 3.201962043735179686e-05 6.718544302753656251e-04 1.336455148670178145e-08 4.226242260456692494e-07 7.311208110694047057e-04 2.865725562843520987e-04 1.884240000000000000e+05 3.257968554942978264e-03 4.000000000000000000e+00
