ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.264000000000000000e+03 4.134883848149784741e-02 1.117308140651218466e-02 8.636978228387224080e-03 1.408245956911090800e-02
1.520000000000000000e+04 2.433321316961438094e-02 7.279654298646872626e-04 7.921260507493329975e-04 6.223311092833043586e-04
5.208800000000000000e+04 1.314475250840204182e-02 5.352869973053311843e-05 5.308249620463707612e-05 5.417465507425531793e-05
1.896320000000000000e+05 6.889146844544462647e-03 3.994325199928977941e-06 3.857592329383235550e-06 4.186262797148514192e-06
