ndof h L2-error-u-uh-B 
4.808000000000000000e+03 4.326523084033207650e-02 2.006327333313368821e-01
1.599200000000000000e+04 2.372301394627899379e-02 1.214879461256200555e-02
4.784000000000000000e+04 1.371594292423978199e-02 7.720452802651320235e-04
1.919360000000000000e+05 6.847673342827476778e-03 4.937278438179432648e-05
