ndof h L2-error-u-uh-B 
5.456000000000000000e+03 4.061477708054117564e-02 3.942172033753732041e+00
1.844000000000000000e+04 2.209229309774570979e-02 1.281170690007342183e-01
4.697600000000000000e+04 1.384150257235429275e-02 7.963472882389266774e-03
