ndof h L2-error-u-uh-B 
2.680000000000000000e+03 3.863337046431278982e-02 4.344279239657732106e+00
7.496000000000000000e+03 2.310017163491287495e-02 8.884010762764567026e-01
2.332000000000000000e+04 1.309681589627517857e-02 8.536633511707783506e-02
8.583200000000000000e+04 6.826614510317428886e-03 8.379515905031463541e-03
3.284240000000000000e+05 3.489896542503519682e-03 1.007392272501237470e-03
