ndof h L2-error-u-uh-B 
6.080000000000000000e+02 4.055535528269063605e-02 5.695849509893923113e+01
1.912000000000000000e+03 2.286946768731741228e-02 7.207771990888552693e+00
5.568000000000000000e+03 1.340140668547243515e-02 1.483109446726001757e+00
2.182400000000000000e+04 6.769129513423528983e-03 3.344150040187562900e-01
8.136800000000000000e+04 3.505687332491087133e-03 7.723805867277688808e-02
3.123440000000000000e+05 1.789301047292022814e-03 1.774030000855991718e-02
