ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
6.640000000000000000e+02 3.880752628531664028e-02 9.498697277931280603e-01 8.619241410789859614e-01 9.741546323420353648e-01
1.824000000000000000e+03 2.341464528954234972e-02 6.997685625745503346e-01 7.004824640518297896e-01 6.995590849480340934e-01
6.048000000000000000e+03 1.285861249684099213e-02 1.213489808033062722e+00 6.348051049248187860e-01 1.336485604121940396e+00
2.157600000000000000e+04 6.807921404144805060e-03 5.145251499854205379e-01 2.394391013755344522e-01 5.705735316777063026e-01
8.123200000000000000e+04 3.508620745976671115e-03 5.734464330198774107e-01 2.047444762198065149e-01 6.426316229640381961e-01
3.145040000000000000e+05 1.783146039528325918e-03 6.556667862243462652e-01 1.460612308698462924e-01 7.414200777517779839e-01
