ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.616000000000000000e+03 3.910309435028875430e-02 1.349944941896074280e+00 3.406553040250996367e-01 1.370781857807646720e+00
1.002400000000000000e+04 1.997604311378104944e-02 6.080675648979626535e-01 7.202561948370714284e-02 6.179376372202529666e-01
3.924000000000000000e+04 1.009637554692304449e-02 3.789449979993586015e-01 3.142072354356333086e-02 3.851402655400082975e-01
1.552720000000000000e+05 5.075553643037174732e-03 2.701135164441840208e-01 1.479449755298849895e-02 2.745466203449142273e-01
6.177360000000000000e+05 2.544652832712717035e-03 1.941067475088602834e-01 4.990953242750935902e-03 1.972998406212921885e-01
