ndof h L2-error-u-uh-B 
2.680000000000000000e+03 3.863337046431278982e-02 4.695502546048951231e+00
7.496000000000000000e+03 2.310017163491287495e-02 8.201786000723892966e-01
2.332000000000000000e+04 1.309681589627517857e-02 8.666960838050422056e-02
8.583200000000000000e+04 6.826614510317428886e-03 8.128103918751799703e-03
3.284240000000000000e+05 3.489896542503519682e-03 1.006821712941283675e-03
