ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
7.120000000000000000e+02 3.747658444979307113e-02 1.918293174462316841e+00 1.445657442206103704e+00 1.942189596146882469e+00
2.616000000000000000e+03 1.955154717514437715e-02 1.374991172202246092e+00 9.095828177392571989e-01 1.397551372642824807e+00
1.002400000000000000e+04 9.988021556890524719e-03 1.014832383476345523e+00 5.056710150598245912e-01 1.037028074912563103e+00
3.924000000000000000e+04 5.048187773461522247e-03 7.442427300415940250e-01 2.986810691866051415e-01 7.623865021186753133e-01
1.552720000000000000e+05 2.537776821518587366e-03 5.303857592852257996e-01 1.716503422684808877e-01 5.441729922415436960e-01
6.177360000000000000e+05 1.272326416356358517e-03 3.769734620724979890e-01 9.108667731051874050e-02 3.872734244332237674e-01
