ndof h L2-error-u-uh-B 
6.960000000000000000e+02 3.790490217894516844e-02 8.190294625250126970e+00
1.928000000000000000e+03 2.277437593371384530e-02 1.852278743324965005e+00
5.824000000000000000e+03 1.310356045902397876e-02 6.681808355254671428e-01
2.186400000000000000e+04 6.762934646642708957e-03 2.098454939608804803e-01
8.165600000000000000e+04 3.499499607331669430e-03 6.043308154765564960e-02
3.134400000000000000e+05 1.786169999460562484e-03 1.583873151837141349e-02
