ndof h L2-error-u-uh-B 
5.600000000000000000e+03 4.008918628686365671e-02 2.155831268021296765e+00
1.620800000000000000e+04 2.356440838525105871e-02 1.104486036254049397e+00
5.208800000000000000e+04 1.314475250840204182e-02 2.213626194917281131e-01
1.863200000000000000e+05 6.950107418601438741e-03 1.233069922609304897e-01
