L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
7.933718072995643578e-03 1.840570541305686439e-02 5.638278477261590704e-02 1.901359023295316232e-03 8.958495455908522219e-04 1.471877681963030442e-03 1.364318468626259018e-05 3.040496947730496682e-03 1.631042334891208163e-03 2.888000000000000000e+03 5.263157894736841813e-02 0.000000000000000000e+00
1.906446787553884312e-03 4.851262555509179737e-03 1.486102740450718010e-02 4.256414210744422812e-04 1.930098764105753054e-04 2.997176147914694866e-04 8.778310019683448979e-07 6.049477572890069954e-04 2.402226844391414898e-04 1.101600000000000000e+04 2.694840278181477242e-02 1.000000000000000000e+00
3.943231235321654799e-04 1.287491059611525985e-03 3.944012450576733254e-03 8.689250152254316122e-05 3.833128111056623090e-05 5.811610070715405251e-05 5.082647294552197407e-08 1.167564049889964451e-04 3.514228832614226173e-05 4.301600000000000000e+04 1.363734984401611221e-02 2.000000000000000000e+00
9.379394595086898803e-05 3.759729811318625195e-04 1.151730031517235334e-03 1.797512350888395702e-05 7.547330341337494757e-06 1.112892785155587278e-05 3.474784602766786890e-09 2.312761290278211621e-05 5.564725594381418664e-06 1.699920000000000000e+05 6.860104821830491362e-03 3.000000000000000000e+00
2.224963305290615035e-05 1.056831926220859767e-04 3.237426966242193198e-04 3.864991156309669263e-06 1.546172314275279207e-06 2.198285429098518152e-06 2.351846847837286067e-10 4.799990816701368193e-06 9.373619863934356620e-07 6.758480000000000000e+05 3.440491403323250180e-03 4.000000000000000000e+00
