ndof h L2-error-u-uh-B 
6.776000000000000000e+03 3.644471480623968918e-02 3.058803362871030274e+00
1.685600000000000000e+04 2.310702282930823456e-02 1.760010982527739687e+00
5.117600000000000000e+04 1.326136064296800331e-02 6.708606422504856948e-01
