ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.680000000000000000e+03 3.863337046431278982e-02 2.802628097525423101e+01 4.984167499967949944e+00 4.359563076991819486e+01
7.496000000000000000e+03 2.310017163491287495e-02 1.175324004592180849e+01 8.566151494755472884e-01 1.841114630301467159e+01
2.332000000000000000e+04 1.309681589627517857e-02 5.338320134532712480e+00 3.529324196979827244e-01 8.365180647387280288e+00
8.583200000000000000e+04 6.826614510317428886e-03 3.633507751649750261e+00 1.400614036183525091e-01 5.698616116289929145e+00
3.284240000000000000e+05 3.489896542503519682e-03 2.414616750156904246e+00 2.769755716720716590e-02 3.788490769033920458e+00
