ndof h L2-error-u-uh-B 
5.456000000000000000e+03 4.061477708054117564e-02 2.233391835799491076e+00
1.844000000000000000e+04 2.209229309774570979e-02 1.929939822394683424e-01
4.697600000000000000e+04 1.384150257235429275e-02 1.066860999912435694e-02
1.890560000000000000e+05 6.899633501202365703e-03 5.142500780697413770e-04
