ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
6.640000000000000000e+02 3.880752628531664028e-02 3.767229735560815307e-01 5.029442925925821095e-01 2.666220415890253048e-01
1.824000000000000000e+03 2.341464528954234972e-02 1.300371146902690733e-01 1.788404438378219108e-01 8.540357646457034935e-02
6.048000000000000000e+03 1.285861249684099213e-02 3.418359516128949976e-02 4.429194023071168079e-02 2.573904494259933451e-02
2.157600000000000000e+04 6.807921404144805060e-03 9.416306823336427836e-03 1.228675562880445458e-02 6.994797572034559124e-03
8.123200000000000000e+04 3.508620745976671115e-03 2.325640187677357074e-03 3.022005934523193122e-03 1.741583316963798414e-03
3.145040000000000000e+05 1.783146039528325918e-03 5.777888931749607278e-04 7.778692467655503109e-04 4.010180140301274846e-04
