ndof h L2-error-u-uh-B 
6.960000000000000000e+02 3.790490217894516844e-02 2.957826114279517782e+01
1.936000000000000000e+03 2.272727272727272790e-02 4.634664014758405948e+00
6.040000000000000000e+03 1.286712531637446838e-02 1.559837858911241604e+00
2.120000000000000000e+04 6.868028197434450713e-03 5.775255246371864271e-01
8.150400000000000000e+04 3.502761264243320870e-03 3.135297631757461012e-01
