L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
3.581428212284289841e-02 1.297552800692292063e-01 1.339635938452462760e+00 3.604632840095270451e-04 1.596962170060691822e-03 9.937652269184618550e-04 2.320172631859059891e-05 5.879830364620995675e-03 5.559143415910288745e-03 3.176000000000000000e+03 5.018856132284955918e-02 0.000000000000000000e+00
4.535959511931710562e-03 3.350437994987319479e-02 3.459101737702268142e-01 2.458650157589364717e-05 3.246761925202680987e-04 2.313319317830937825e-04 5.293186584147840735e-07 6.320427156300257015e-04 4.898409185552363891e-04 1.216800000000000000e+04 2.564102564102564014e-02 1.000000000000000000e+00
5.668315069167671966e-04 8.413467877625948471e-03 8.686339338062669391e-02 1.584185978648181132e-06 7.026174717766680775e-05 4.904720640307796503e-05 1.204818877250639617e-08 9.709801129844892271e-05 4.564178387547330578e-05 4.762400000000000000e+04 1.296080745235029912e-02 2.000000000000000000e+00
7.081512869327956285e-05 2.104088941699980633e-03 2.172330222318329465e-02 1.135887940895922558e-07 1.597023799469511290e-05 1.067670698977741492e-05 3.102506286896727591e-10 1.982406588349652952e-05 4.892863363108317267e-06 1.884240000000000000e+05 6.515937109885956528e-03 3.000000000000000000e+00
