ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.264000000000000000e+03 4.134883848149784741e-02 5.577051689410727695e-03 8.099958973718139957e-03 4.580966431924838461e-03
1.520000000000000000e+04 2.433321316961438094e-02 4.442552336344528295e-04 8.045911212842685525e-04 2.557471350974338531e-04
5.208800000000000000e+04 1.314475250840204182e-02 2.761944117413166181e-05 4.707192579880456576e-05 1.835171868086338067e-05
1.896320000000000000e+05 6.889146844544462647e-03 1.998221837575353590e-06 3.276648718619572001e-06 1.419669836552471304e-06
