ndof h L2-error-u-uh-B 
5.600000000000000000e+03 4.008918628686365671e-02 1.259248986577948237e+01
1.620800000000000000e+04 2.356440838525105871e-02 1.480868566723397173e+00
5.208800000000000000e+04 1.314475250840204182e-02 6.365456949507382056e-01
