ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
7.200000000000000000e+02 3.726779962499649629e-02 1.212728413361106927e+00 1.022996258029096106e+00 1.601220238987037581e+00
2.640000000000000000e+03 1.946247360403807400e-02 9.784398764935383630e-01 6.382712395874007294e-01 1.540992105560262448e+00
1.010400000000000000e+04 9.948402116491736683e-03 7.850240492814584137e-01 4.357659271836384351e-01 1.309611399586049885e+00
3.952800000000000000e+04 5.029763669028806776e-03 5.460926649856356896e-01 2.909881872022445637e-01 9.211669699946681833e-01
1.563600000000000000e+05 2.528932100652551192e-03 3.423462378889813307e-01 1.794984204933529615e-01 5.798361447390407708e-01
6.219600000000000000e+05 1.267998595666972993e-03 1.830668026712964913e-01 8.100652212615939984e-02 3.208911095075364650e-01
