ndof h L2-error-u-uh-B 
5.456000000000000000e+03 4.061477708054117564e-02 4.653549606288042817e+00
1.844000000000000000e+04 2.209229309774570979e-02 1.295379595548661333e+00
4.697600000000000000e+04 1.384150257235429275e-02 6.942735573640612667e-01
