ndof h L2-error-u-uh-B 
2.560000000000000000e+03 3.952847075210474265e-02 6.713242070224066538e+01
7.336000000000000000e+03 2.335072312471522110e-02 7.549678447131035419e+00
2.340000000000000000e+04 1.307440900921226848e-02 1.837826805440185174e+00
8.330400000000000000e+04 6.929422916050529020e-03 2.491505292053999565e-01
3.230720000000000000e+05 3.518684561872347915e-03 8.402656813302655792e-02
