ndof h L2-error-u-uh-B 
8.240000000000000000e+02 3.483665071458088430e-02 1.149265706740023951e+01
2.008000000000000000e+03 2.231609213387258928e-02 5.561109617512708603e+00
5.944000000000000000e+03 1.297061592691546757e-02 1.942724909089272645e+00
2.167200000000000000e+04 6.792826216160186177e-03 5.847852259581689527e-01
8.198400000000000000e+04 3.492492226419453751e-03 1.784981985679103822e-01
