ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.768000000000000000e+03 3.950104898622924798e-02 3.655873373129024384e-01 7.508512775664154260e-02 6.808602548770716911e-01
2.240000000000000000e+04 2.004459314343182835e-02 9.200519804389310774e-02 1.187495501075464498e-02 1.729651952044882757e-01
8.828000000000000000e+04 1.009694736894637887e-02 4.631030867641589173e-03 8.057032424231276406e-04 8.662798003860298565e-03
3.505040000000000000e+05 5.067278400416535579e-03 1.469468011258219433e-03 4.238541947394617367e-05 2.778421879953363750e-03
