ndof h L2-error-u-uh-B 
3.080000000000000000e+03 3.603749850782235475e-02 3.618515828981686000e-01
7.624000000000000000e+03 2.290543541756880769e-02 4.682797936199623728e-02
2.300000000000000000e+04 1.318760946791573858e-02 7.072662701272352213e-03
8.517600000000000000e+04 6.852852356728830058e-03 8.530788401695164848e-04
