gamma-Jump l2-order1 s-order1 l2-order2 s-order2 l2-order3 s-order3 
9.999999999999999799e-13 7.284398795287276573e-02 1.995626262459953768e-02 1.532131698112518259e-02 7.443381155778598787e-04 2.699191364713793978e-03 1.120876681833400104e-03
1.000000000000000021e-03 7.282917854169811134e-02 1.995551333717272835e-02 1.531505441173370251e-02 7.443320427944078842e-04 2.699107783363281429e-03 1.120845461784534527e-03
1.000000000000000000e+00 7.494726998687040176e-02 1.938896333239191472e-02 9.619669765060741284e-03 7.394367564342949756e-04 2.529055005437829112e-03 1.055982507514993587e-03
