L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
6.747093376526307473e-01 3.733815417564548822e-01 3.854913124343481545e+00 1.927958362479937141e-02 2.720790209166693563e-01 8.265779442619648407e-03 1.414646805753111240e-03 2.745133629298145417e-01 2.980882627575261526e-02 3.176000000000000000e+03 5.018856132284955918e-02 0.000000000000000000e+00
1.150966165220268289e+00 5.459146582571737794e-01 5.636201433483554624e+00 4.709382849683563764e-03 4.992062845226708651e-02 1.745613680266450401e-03 6.037227839475411105e-04 5.067908780657565809e-02 7.121155853639420108e-03 1.216800000000000000e+04 2.564102564102564014e-02 1.000000000000000000e+00
6.112389821620960451e-01 3.517732477482987119e-01 3.631822031578642918e+00 9.403960082534102436e-04 1.104221376416808856e-02 3.800687869870731186e-04 9.152631351853032814e-05 1.127094354419084545e-02 2.016558841568245105e-03 4.762400000000000000e+04 1.296080745235029912e-02 2.000000000000000000e+00
3.806026363171861604e-01 3.307334522756401607e-01 3.414600303585905827e+00 1.989503456771503809e-04 2.514413710158147196e-03 8.591576973292658782e-05 1.784628105420216709e-05 2.558055689886529031e-03 4.172425642815722749e-04 1.884240000000000000e+05 6.515937109885956528e-03 3.000000000000000000e+00
3.587494041704294423e-01 2.991136299334197779e-01 3.088146918764429483e+00 4.622659809548195506e-05 5.871144452587270411e-04 1.979101276785170111e-05 3.954887579523330808e-06 5.979613606560406662e-04 1.015391220788108644e-04 7.495760000000000000e+05 3.266909900793542754e-03 4.000000000000000000e+00
