ndof h L2-error-u-uh-B 
2.560000000000000000e+03 3.952847075210474265e-02 3.728239091231881730e+01
7.336000000000000000e+03 2.335072312471522110e-02 2.708230618853796123e+00
2.340000000000000000e+04 1.307440900921226848e-02 5.564270330776152074e-01
8.330400000000000000e+04 6.929422916050529020e-03 5.187347374846847797e-02
