L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
2.059978186709867862e-02 1.373004415539992307e-01 4.205968242777912147e-01 1.394863410174990333e-02 7.455185426543419966e-03 5.677309767125732944e-06 5.677309767125735993e-05 1.596703770347335932e-02 2.190628804482559581e-03 7.920000000000000000e+02 5.025189076296060486e-02 0.000000000000000000e+00
5.410305490986313040e-03 6.971646736605095762e-02 2.135646793422358858e-01 5.605900960386859047e-03 3.941682332134051336e-03 7.673536768484812077e-07 7.673536768484819488e-06 6.882236728786206639e-03 6.341433070936101880e-04 2.888000000000000000e+03 2.631578947368420907e-02 1.000000000000000000e+00
1.370638821344393517e-03 3.485576034645283816e-02 1.067747630202636189e-01 2.126646578001441679e-03 2.037662490464068644e-03 1.003671754700012853e-07 1.003671754700010947e-06 2.950147767818445295e-03 1.693420850353562310e-04 1.101600000000000000e+04 1.347420139090738621e-02 2.000000000000000000e+00
3.442911615643686959e-04 1.741748350618561869e-02 5.335553306819804109e-02 8.459435567921059530e-04 1.060142178023546454e-03 1.280154032641860206e-08 1.280154032641857427e-07 1.356990555459818308e-03 4.360518492949671745e-05 4.301600000000000000e+04 6.818674922008056104e-03 3.000000000000000000e+00
8.619120957372540049e-05 8.706092113885590539e-03 2.666964980975740709e-02 3.735704662429356875e-04 5.433656216976562184e-04 1.612042414660456682e-09 1.612042414660485716e-08 6.594866290551658480e-04 1.102368124695063689e-05 1.699920000000000000e+05 3.430052410915245681e-03 4.000000000000000000e+00
2.155473320127522399e-05 4.352538589232670882e-03 1.333327036284729511e-02 1.777309554278642598e-04 2.753018990915217048e-04 2.020345622895356348e-10 2.020345622895356193e-09 3.276996884240302734e-04 2.767242017613146193e-06 6.758480000000000000e+05 1.720245701661625090e-03 5.000000000000000000e+00
