L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
2.311249589776312341e+00 9.147636181785062659e-01 1.690143157101602611e+01 6.630956724849482002e-03 1.549015979778632923e-01 2.689351179495669958e-02 7.294780461063354871e-03 9.830793608334814637e-01 9.703762570544187671e-01 7.920000000000000000e+02 1.541893967219279959e-01 0.000000000000000000e+00
2.817544816751511583e+00 9.184043421652570149e-01 1.696869861138826963e+01 8.012573178531422549e-03 1.196647734245794154e-01 1.819353948644991323e-02 4.897641014401200171e-03 9.351942464561728841e-01 9.272806627502165888e-01 2.888000000000000000e+03 7.709469836096399797e-02 1.000000000000000000e+00
2.885399061430958589e+00 8.956125236679877144e-01 1.654759052083452531e+01 6.612278324426962804e-03 8.068391518199737045e-02 9.403257964401572425e-03 2.529901234247259809e-03 9.224166088682038689e-01 9.188057260713938801e-01 1.101600000000000000e+04 3.854734918048200593e-02 2.000000000000000000e+00
3.654758943824459649e+00 1.209181127295140712e+00 2.234117280769386937e+01 4.506022589805180542e-03 6.035023413933505998e-02 6.191381863302986531e-03 1.655870956053587468e-03 9.226650543522492143e-01 9.206558925052216180e-01 4.301600000000000000e+04 1.927367459024103072e-02 3.000000000000000000e+00
4.335955107962471189e+00 1.630543297735015607e+00 3.012637954961475373e+01 3.618268556627298946e-03 4.842777735807188982e-02 3.862132810239287013e-03 1.027162885610082314e-03 9.235231220734786417e-01 9.222367615659857742e-01 1.699920000000000000e+05 9.636837295120522298e-03 4.000000000000000000e+00
5.173994119217068643e+00 2.291423570097166351e+00 4.233699054638416470e+01 3.197534680805307668e-03 3.820971824423832763e-02 2.459577510448994822e-03 6.496048963080489633e-04 9.210894972406538095e-01 9.202875548558994145e-01 6.758480000000000000e+05 4.818418647560273292e-03 5.000000000000000000e+00
