L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
6.727944277763674499e-03 2.106137260936661107e-02 5.346218988485978985e-02 2.671851869083107729e-05 4.173392854365711585e-03 4.396164484257831379e-02 2.469614622295745293e-06 4.415930586029453986e-02 1.220257934777116887e-05 6.944000000000000000e+03 5.091331749765980186e-02 0.000000000000000000e+00
9.566884825312871972e-04 3.396173943243246691e-03 8.620848204116349223e-03 3.825062065477769729e-06 5.057245585887717391e-04 4.476234861710257779e-03 4.974339253237894467e-08 4.504714337958439820e-03 8.756049755014635952e-07 2.698400000000000000e+04 2.582754271402004989e-02 1.000000000000000000e+00
2.790120821920319665e-04 1.242960703279584510e-03 3.155131546772913225e-03 4.609569520211159764e-07 1.900833695070831776e-04 1.349347283962997303e-03 2.241116800628322283e-09 1.362670171215736321e-03 5.416000281313809393e-08 1.063760000000000000e+05 1.300811670643280647e-02 2.000000000000000000e+00
1.078625259084805470e-04 5.819275164190880348e-04 1.477164853357474956e-03 5.609760095849287658e-08 1.334763457329957203e-04 1.000455822846430670e-03 1.575925606356242717e-10 1.009320460289104757e-03 8.583805166360918721e-09 4.224080000000000000e+05 6.527850281867326326e-03 3.000000000000000000e+00
