ndof h L2-error-u-uh-B 
2.560000000000000000e+03 3.952847075210474265e-02 5.280991092289400513e+01
7.336000000000000000e+03 2.335072312471522110e-02 9.981189454367484615e+00
2.340000000000000000e+04 1.307440900921226848e-02 1.836925815885427582e+00
8.330400000000000000e+04 6.929422916050529020e-03 3.447755446568898097e-01
3.230720000000000000e+05 3.518684561872347915e-03 1.123955668785350942e-01
