ndof h L2-error-u-uh-B 
7.280000000000000000e+02 3.706246583305505826e-02 9.882680431549182742e+00
1.976000000000000000e+03 2.249606353329237571e-02 5.507810445627048246e+00
6.024000000000000000e+03 1.288420180075182907e-02 1.949657053718909738e+00
2.183200000000000000e+04 6.767889178183905154e-03 6.350907402120403722e-01
8.284000000000000000e+04 3.474401108295217203e-03 1.683955775898090257e-01
3.160560000000000000e+05 1.778762562521607558e-03 4.482515492100482002e-02
