ndof h L2-error-u-uh-B 
5.456000000000000000e+03 4.061477708054117564e-02 2.832841428496213343e+00
1.844000000000000000e+04 2.209229309774570979e-02 1.125632954216946174e-01
4.697600000000000000e+04 1.384150257235429275e-02 6.905809626770864108e-03
