ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.264000000000000000e+03 4.134883848149784741e-02 7.980647867212370405e-01 1.964825297055110276e-01 1.229610010708105383e+00
1.520000000000000000e+04 2.433321316961438094e-02 8.169968952824291364e-01 7.595931264127060711e-02 1.278765381880224483e+00
5.208800000000000000e+04 1.314475250840204182e-02 2.772130218389626810e-01 1.739099511196093642e-02 4.345038154599561997e-01
1.896320000000000000e+05 6.889146844544462647e-03 1.515444582062988044e-01 8.402594332076339725e-03 2.375917457859512139e-01
