ndof h L2-error-u-uh-B 
8.240000000000000000e+02 3.483665071458088430e-02 7.775482329038229778e+00
2.008000000000000000e+03 2.231609213387258928e-02 3.232843650303288019e+00
5.944000000000000000e+03 1.297061592691546757e-02 7.674170928822233728e-01
2.167200000000000000e+04 6.792826216160186177e-03 1.985098623077593549e-01
8.198400000000000000e+04 3.492492226419453751e-03 5.345037509692020239e-02
