L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
1.278260078476138317e-01 2.855367086110348063e-01 5.275657061233068212e+00 2.092716438692209524e-01 2.294872988621176474e-02 4.600127663718524447e-03 1.002379314372861286e-04 2.129237083532866670e-01 3.152886337364110836e-02 2.888000000000000000e+03 5.263157894736841813e-02 0.000000000000000000e+00
1.787780220349477478e-02 8.016522772757198045e-02 1.481155440985168825e+00 5.910168617049284256e-02 4.304097612253593962e-03 1.185795380700362849e-03 2.561791551549188350e-06 5.935111940293937710e-02 3.100756791989450669e-03 1.101600000000000000e+04 2.694840278181477242e-02 1.000000000000000000e+00
2.300921311212418725e-03 2.063009292564746064e-02 3.811674369427772713e-01 1.125714931831461700e-02 8.343801177879627776e-04 2.275681160958972055e-04 5.333982523833432598e-08 1.129311477112590265e-02 2.511036194927876593e-04 4.301600000000000000e+04 1.363734984401611221e-02 2.000000000000000000e+00
2.888676646260690214e-04 5.179123920113912032e-03 9.569095967496317467e-02 1.971705727643662150e-03 1.736283812206687192e-04 4.290075616811823940e-05 1.156922934439238047e-09 1.979908993520344829e-03 2.070885205597122522e-05 1.699920000000000000e+05 6.860104821830491362e-03 3.000000000000000000e+00
3.613455503891528365e-05 1.295347652290417071e-03 2.393320991586782645e-02 3.654650338604946338e-04 3.941724695206786364e-05 8.905432252324613519e-06 2.900808690734087177e-11 3.676975925761370311e-04 1.950007885233291171e-06 6.758480000000000000e+05 3.440491403323250180e-03 4.000000000000000000e+00
