ndof h L2-error-u-uh-B 
2.872000000000000000e+03 3.731966854310379833e-02 1.944774870235319497e+01
7.688000000000000000e+03 2.280989616730798655e-02 1.497645948393179616e+01
2.234400000000000000e+04 1.337979730830991289e-02 7.171898694789230255e+00
8.701600000000000000e+04 6.780011615525849758e-03 1.431216322125475005e+00
