ndof h L2-error-u-uh-B 
7.280000000000000000e+02 3.706246583305505826e-02 1.290388067109692471e+01
1.976000000000000000e+03 2.249606353329237571e-02 4.644390528726970224e+00
6.024000000000000000e+03 1.288420180075182907e-02 9.714169632091808060e-01
2.183200000000000000e+04 6.767889178183905154e-03 2.846083756839501988e-01
8.284000000000000000e+04 3.474401108295217203e-03 8.272717257389645973e-02
3.160560000000000000e+05 1.778762562521607558e-03 2.570986167132385466e-02
