ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.720000000000000000e+03 3.966644140109588240e-02 2.992168876529866406e+00 2.159419096839915453e-01 3.041191909465043253e+00
2.223200000000000000e+04 2.012018584341396243e-02 1.325728745521853602e+00 1.512720185321725017e-02 1.347548725457619057e+00
8.765600000000000000e+04 1.013282239176588155e-02 5.702668564768728077e-01 2.467995478873425460e-03 5.796538368022526866e-01
3.481040000000000000e+05 5.084716548681748882e-03 2.507575214550582521e-01 5.648652662249299119e-04 2.548852167227030896e-01
