ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
6.640000000000000000e+02 3.880752628531664028e-02 3.855144822919303049e+00 2.262675940085576265e+00 5.395118051052112840e+00
1.824000000000000000e+03 2.341464528954234972e-02 2.868141929917439992e+00 1.060942785181701264e+00 4.314029253790631735e+00
6.048000000000000000e+03 1.285861249684099213e-02 3.344941864050394287e+00 7.862883155502543575e-01 5.162153488236988608e+00
2.157600000000000000e+04 6.807921404144805060e-03 3.389345299618346630e+00 6.583633052772271954e-01 5.258750685109650824e+00
8.123200000000000000e+04 3.508620745976671115e-03 2.219610957773799242e+00 3.975824398990095987e-01 3.449746715376234896e+00
3.145040000000000000e+05 1.783146039528325918e-03 2.086622392649788438e+00 3.218366755009133828e-01 3.251188133492918020e+00
