ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.680000000000000000e+03 3.863337046431278982e-02 3.900661621002142709e+01 1.032628878164485897e+01 5.996480060181023219e+01
7.496000000000000000e+03 2.310017163491287495e-02 1.910065660892676220e+01 2.569003066461069018e+00 2.980660426819187947e+01
2.332000000000000000e+04 1.309681589627517857e-02 4.201927505536291463e+00 3.429514090163888196e-01 6.579955352228060939e+00
8.583200000000000000e+04 6.826614510317428886e-03 4.102821201691623898e+00 3.590609426352468492e-01 6.422849555826972257e+00
3.284240000000000000e+05 3.489896542503519682e-03 1.766865468365556913e+00 8.721618307727246888e-02 2.770282506868440020e+00
