ndof h L2-error-u-uh-B 
2.680000000000000000e+03 3.863337046431278982e-02 6.342557489380699742e+00
7.496000000000000000e+03 2.310017163491287495e-02 4.432799906742610041e+00
2.332000000000000000e+04 1.309681589627517857e-02 1.781263122364254325e+00
8.583200000000000000e+04 6.826614510317428886e-03 1.643674206170914198e+00
3.284240000000000000e+05 3.489896542503519682e-03 1.519311471467697849e+00
