ndof h L2-error-u-uh-B 
2.680000000000000000e+03 3.863337046431278982e-02 2.320826690801849068e+01
7.496000000000000000e+03 2.310017163491287495e-02 4.373478066560595678e+00
2.332000000000000000e+04 1.309681589627517857e-02 3.037665999184859800e-01
8.583200000000000000e+04 6.826614510317428886e-03 2.853990235080908211e-02
3.284240000000000000e+05 3.489896542503519682e-03 2.904098972637951439e-03
