ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.416000000000000000e+03 4.068942293855797032e-02 1.150278487541663530e+01 1.431367602312211051e+00 1.796804987385152330e+01
6.888000000000000000e+03 2.409813463559399432e-02 5.909970407343842602e+00 1.167175092110336543e+00 9.166091968597088524e+00
2.340800000000000000e+04 1.307217464040005134e-02 8.253131312282130594e+00 9.161378856945870952e-01 1.290363047500163596e+01
8.478400000000000000e+04 6.868676216325117316e-03 6.173208177569863508e+00 5.740506220224789180e-01 9.662310312694028624e+00
3.219680000000000000e+05 3.524712029573164821e-03 2.510091608903939342e+00 2.522958581397887201e-01 3.927090109329199663e+00
