L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
1.234114535744347942e-04 6.043784310944707010e-04 1.851411735484866875e-03 6.799747569725293013e-05 1.870825928689328840e-04 1.042789921806568489e-03 3.681609930147096252e-08 1.061822134592354649e-03 2.078147919973400109e-05 6.296000000000000000e+03 5.346922543496392816e-02 0.000000000000000000e+00
1.498465878023995496e-05 8.163892749543507569e-05 2.500871319377386405e-04 8.374789083987653281e-06 1.399769585555817919e-05 8.087708098682648951e-05 6.652581685134753259e-10 8.252164600834751510e-05 1.627036898404351361e-06 2.439200000000000000e+04 2.716517748562517071e-02 1.000000000000000000e+00
1.140595565756764476e-06 9.297571559365358759e-06 2.848154767096359685e-05 9.594119943127965288e-07 1.340819279106975063e-06 4.663159672062748964e-06 8.087892251960934504e-12 4.947267329446031047e-06 1.101280515131333320e-07 9.600800000000000000e+04 1.369249342895496185e-02 2.000000000000000000e+00
2.200617786926272757e-07 1.572479851158680239e-06 4.817027710563113155e-06 1.121284207900736458e-07 2.236134715045956782e-07 7.877309401698631356e-07 2.167953473461831199e-13 8.265371941105379854e-07 8.242072552776498976e-09 3.809360000000000000e+05 6.874011335266258516e-03 3.000000000000000000e+00
