ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.720000000000000000e+03 3.966644140109588240e-02 8.915968402592783226e-01 1.004312710288207677e-02 1.325593883422811148e+00
2.223200000000000000e+04 2.012018584341396243e-02 2.802837331008291577e-01 3.438158201742219471e-03 4.167130089814520821e-01
8.765600000000000000e+04 1.013282239176588155e-02 1.918759823598100156e-01 3.669598823532836261e-04 2.852838857441176712e-01
3.481040000000000000e+05 5.084716548681748882e-03 6.424486510183131938e-02 5.452034637148950053e-05 9.552023797660801063e-02
