L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
4.172397918715095244e+00 1.346143877933596356e+00 2.487173537021568137e+01 7.258889633589477031e-03 4.004336211752514141e-02 5.030666628811160390e-02 2.128450171650685466e-03 9.349188228110292265e-01 9.326745155437753398e-01 2.888000000000000000e+03 1.541893967219279959e-01 0.000000000000000000e+00
5.243755107227134893e+00 2.296427525167202166e+00 4.242944503679920132e+01 4.989618904788771167e-03 3.707953435146296023e-02 4.868393164501506193e-02 7.421380126623267418e-04 9.202119976068542373e-01 9.181610187792849098e-01 1.101600000000000000e+04 7.709469836096399797e-02 1.000000000000000000e+00
7.187300973670216919e+00 3.998850271301422232e+00 7.388388962295746865e+01 3.817763346929650432e-03 2.660094055650570610e-02 3.467776305289582695e-02 2.828906582295180887e-04 9.135463284700034992e-01 9.124922364755123638e-01 4.301600000000000000e+04 3.854734918048200593e-02 2.000000000000000000e+00
1.191280769394628791e+01 8.429118715947787166e+00 1.557387835442053756e+02 2.831632938720898048e-03 2.055821243817956140e-02 2.498944548924521628e-02 1.342217671502456328e-04 9.100106194076270638e-01 9.094306893818556725e-01 1.699920000000000000e+05 1.927367459024103072e-02 3.000000000000000000e+00
2.089441402968225958e+01 1.776542578737616651e+01 3.282390359547423486e+02 2.234468914280192224e-03 1.640763789973608347e-02 1.941843860320715057e-02 6.644167644946847098e-05 9.080971293899052776e-01 9.077384605717252475e-01 6.758480000000000000e+05 9.636837295120522298e-03 4.000000000000000000e+00
