ndof h L2-error-u-uh-B 
2.496000000000000000e+03 4.003203845127178279e-02 1.162211665718749209e+01
8.328000000000000000e+03 2.191591651594588727e-02 5.013496125361534439e+00
2.112800000000000000e+04 1.375944135600652880e-02 1.713525508021461308e+00
8.452000000000000000e+04 6.879395080110183198e-03 6.835532656230270954e-01
3.216640000000000000e+05 3.526377213443315350e-03 3.554461653395367682e-01
