ndof h L2-error-u-uh-B 
2.496000000000000000e+03 4.003203845127178279e-02 9.463700156915354711e+00
8.328000000000000000e+03 2.191591651594588727e-02 2.572341906613809570e+00
2.112800000000000000e+04 1.375944135600652880e-02 1.455974854161794285e+00
8.452000000000000000e+04 6.879395080110183198e-03 1.541813677832814811e-01
