L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
3.419991202655949247e-01 3.083470075550970302e-01 9.445692285135725008e-01 7.004125189901947617e-04 8.744589806634246038e-03 1.717830573157717357e-04 1.177908191426269230e-03 1.291133902827906188e-01 1.288095188431621629e-01 7.920000000000000000e+02 1.541893967219279959e-01 0.000000000000000000e+00
1.753017831411082805e-01 1.563230217004932532e-01 4.788693011076515793e-01 2.714885485081031005e-04 4.570085402235316008e-03 3.968117577914599458e-05 2.932085065161587028e-04 6.385030812071604278e-02 6.368528020406816204e-02 2.888000000000000000e+03 7.709469836096399797e-02 1.000000000000000000e+00
8.391680860518548057e-02 7.994088376958867481e-02 2.448854604027284609e-01 1.182420283055626300e-04 1.865617631508978327e-03 1.383175457097007933e-05 7.071648320178853685e-05 3.109315691385085637e-02 3.103682819501157528e-02 1.101600000000000000e+04 3.854734918048200593e-02 2.000000000000000000e+00
4.179686657620393375e-02 4.925469565774281966e-02 1.508834810721893238e-01 5.841959433819681244e-05 7.338009148021960729e-04 3.922381070485055183e-06 1.748184137549551080e-05 1.536792257205768508e-02 1.535027187216375481e-02 4.301600000000000000e+04 1.927367459024103072e-02 3.000000000000000000e+00
2.065519088426979663e-02 2.282124715899253031e-02 6.990905471601012444e-02 1.452130251242303874e-05 2.383869011081132209e-04 9.822015163745769091e-07 4.319883203276091321e-06 7.620502156052704097e-03 7.616757466366289378e-03 1.699920000000000000e+05 9.636837295120522298e-03 4.000000000000000000e+00
1.298112199956664992e-02 2.133890650671544514e-02 6.536815328999007191e-02 6.954751352650956278e-06 9.724279675424626717e-05 5.121991897592076646e-07 1.462329804288236494e-06 3.809245137607400467e-03 3.807997057186650412e-03 6.758480000000000000e+05 4.818418647560273292e-03 5.000000000000000000e+00
