ndof h L2-error-u-uh-B 
6.960000000000000000e+02 3.790490217894516844e-02 2.552445901623783442e+01
1.936000000000000000e+03 2.272727272727272790e-02 7.733206047680502238e+00
6.040000000000000000e+03 1.286712531637446838e-02 1.539758549228958495e+00
2.120000000000000000e+04 6.868028197434450713e-03 5.709250121882525342e-01
8.150400000000000000e+04 3.502761264243320870e-03 2.781721225323216529e-01
